"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Jarrett Lee","QB","SD                  SD","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Arthur Hobbs","CB","SD                  SD","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Michael Hayes","RB","SD                  SD","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Nick Guess","LS","SD                  SD","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Greg Gatson","CB","SD                  SD","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Taylor Embree","WR","SD                  SD","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Sean Cattouse","S","SD                  SD","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Eddie Brown","DT","SD                  SD","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Cordell Bell","T","SD                  SD","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jason Barnes","WR","SD                  SD","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Danny Hrapmann","K","PIT                  PIT","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Andre Freeman","CB","PIT                  PIT","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jason Ford","RB","PIT                  PIT","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Ryan Baker","LB","PIT                  PIT","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Phillip Thomas","S","PHI                  PHI","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Monte Taylor","DE","PHI                  PHI","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Ryan Rau","ILB","PHI                  PHI","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Alfred McCullough","G","PHI                  PHI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"D.J. Jones","T","PHI                  PHI","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"McKay Jacobson","WR","PHI                  PHI","24","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Xavier Brown","DT","PHI                  PHI","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Wade Bonner","CB","PHI                  PHI","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Elvis Akpla","WR","PHI                  PHI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Tray Session","WR","OAK                  OAK","24","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Chaz Powell","S","OAK                  OAK","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Kyle Newhall-Caballero","QB","OAK                  OAK","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Dre Muhammad","WR","OAK                  OAK","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Thomas Mayo","WR","OAK                  OAK","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Dan Knapp","T","OAK                  OAK","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Chad Kilgore","LB","OAK                  OAK","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Aaron Henry","S","OAK                  OAK","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Dominique Hamilton","DE","OAK                  OAK","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Kyle Efaw","TE","OAK                  OAK","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Wayne Dorsey","DT","OAK                  OAK","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Derek Carrier","TE","OAK                  OAK","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Eddie Carmona","K","OAK                  OAK","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Kaelin Burnett","OLB","OAK                  OAK","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Conroy Black","CB","OAK                  OAK","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jeremy Stewart","RB","NYJ                  NYJ","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Matt Simms","QB","NYJ                  NYJ","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$390,000","$390,000"
"Brett Roy","LB","NYJ                  NYJ","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Royce Pollard","WR","NYJ                  NYJ","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Marcus Lott","CB","NYJ                  NYJ","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Fred Koloto","G","NYJ                  NYJ","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Matt Hardison","DT","NYJ                  NYJ","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Joe Collins","WR","NYJ                  NYJ","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Terrence Campbell","G","NYJ                  NYJ","24","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Adewale Ojomo","DE","NYG                  NYG","23","2012","2014","3","$1,440,000","$480,000","0.40%","$1,500","","$1,500","$391,500","$961,500"
"Jake Muasau","ILB","NYG                  NYG","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Joe Martinek","FB","NYG                  NYG","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Larry Donnell","TE","NYG                  NYG","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Brandon Collins","WR","NYG                  NYG","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Justin Cheadle","G","KC                  KC","22","2012","2014","3","$1,440,000","$480,000","0.40%","$3,000","","","",""
"Matt Szymanski","K","KC                  KC","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Ethan Johnson","DE","KC                  KC","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Brandon Kinnie","WR","KC                  KC","23","2012","2014","3","$1,440,000","$480,000","0.40%","$2,500","","","",""
"Jean Fanor","FS","KC                  KC","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Tysyn Hartman","S","KC                  KC","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Tim Biere","TE","KC                  KC","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"D.J. Hall","G","JAX                  JAX","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Lee Barbiasz","T","JAX                  JAX","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Ryan Davis","DE","JAX                  JAX","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Antonio Dennard","CB","JAX                  JAX","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Kevin Elliott","WR","JAX                  JAX","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$341,250","$341,250"
"J.K. Schaffer","OLB","JAX                  JAX","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Kendrick Adams","OLB","JAX                  JAX","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Brian Stahovich","P","IND                  IND","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jason Foster","G","IND                  IND","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Hayworth Hicks","G","IND                  IND","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Chigbo Anunoby","DT","IND                  IND","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Antonio Fenelus","CB","IND                  IND","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"James Aiono","DE","IND                  IND","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Steven Baker","RT","IND                  IND","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Buddy Jackson","CB","IND                  IND","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Matt Merletti","S","IND                  IND","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Cameron Chism","CB","IND                  IND","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jabin Sambrano","WR","IND                  IND","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Lavasier Tuinei","WR","SEA                  SEA","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Deshawn Shead","CB","SEA                  SEA","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$531,176","$1,101,176"
"Sean McGrath","TE","SEA                  SEA","24","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jermaine Kearse","WR","SEA                  SEA","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$870,000","$1,440,000"
"Rishaw  Johnson","G","SEA                  SEA","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$785,294","$818,823"
"Edawn Coughman","LT","SEA                  SEA","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Greg Williams","LB","HOU                  HOU","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Rennie Moore","DT","HOU                  HOU","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Cody White","C","HOU                  HOU","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$748,125","$1,318,125"
"Logan Brock","TE","HOU                  HOU","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jerrell Jackson","WR","HOU                  HOU","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Mario Louis","WR","HOU                  HOU","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Phillip Supernaw","TE","HOU                  HOU","21","2012","2014","3","$1,440,000","$480,000","0.40%","$76,236","","$76,236","",""
"Shawn Loiseau","LB","HOU                  HOU","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"D.J. Bryant","OLB","HOU                  HOU","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Hebron Fangupo","DT","HOU                  HOU","26","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Nate Menkin","G","HOU                  HOU","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Davin Meggett","RB","HOU                  HOU","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Tracy Robertson","DT","DET                  DET","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Dwight Jones","WR","HOU                  HOU","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Delano Johnson","OLB","HOU                  HOU","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Johnathan Grimes","RB","HOU                  HOU","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$321,176","$321,176"
"Eddie Pleasant","FS","HOU                  HOU","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"David Little","WR","DAL                  DAL","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Tim Benford","WR","DAL                  DAL","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"J.B. Shugarts","RT","CLE                  CLE","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"William Green","DE","CLE                  CLE","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Garth Gerhart","C","CLE                  CLE","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Adonis Thomas","RB","CLE                  CLE","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Emanuel Davis","CB","CLE                  CLE","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Bert Reed","WR","CLE                  CLE","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Matt Cleveland","G","CLE                  CLE","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jake Anderson","G","CLE                  CLE","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jermaine Saffold","WR","CLE                  CLE","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Emmanuel Lamur","OLB","CIN                  CIN","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$498,000","$1,242,334"
"Vaughn Meatoga","DT","CIN                  CIN","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Tyler Hansen","QB","CIN                  CIN","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Justin Hilton","WR","CIN                  CIN","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Ronnie Thornton","LB","CHI                  CHI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Ronnie Cameron","DE","CHI                  CHI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Adrien Cole","LB","CHI                  CHI","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"A.J. Greene","T","CHI                  CHI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Trevor Coston","S","CHI                  CHI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Chris Summers","WR","CHI                  CHI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Terriun Crump","WR","CHI                  CHI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Michael Avila","WR","CAR                  CAR","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Addison Lawrence","G","BAL                  BAL","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Matt Balasavage","TE","BAL                  BAL","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jordan Mabin","CB","BAL                  BAL","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Chester Stewart","QB","BAL                  BAL","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Bruce Figgins","FB","BAL                  BAL","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Nigel Carr","ILB","BAL                  BAL","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Kenny Stafford","WR","ATL                  ATL","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Lee Meisner","RB","ATL                  ATL","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Erik Folk","KR","ATL                  ATL","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Aron White","TE","ATL                  ATL","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Lamark Brown","TE","ATL                  ATL","22","2012","2014","3","$1,440,000","$480,000","0.40%","$22,800","","","",""
"Tyler Horn","C","ATL                  ATL","22","2012","2014","3","$1,440,000","$480,000","0.40%","$1,000","","$1,000","",""
"Dawson Zimmerman","P","ATL                  ATL","22","2012","2014","3","$1,440,000","$480,000","0.40%","$1,000","","$1,000","",""
"Paul Vassallo","LB","ARI                  ARI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Blake Gideon","S","ARI                  ARI","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Marcus McGraw","LB","ARI                  ARI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Zack Nash","OLB","ARI                  ARI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$390,000","$390,000"
"Scott Wedige","C","ARI                  ARI","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"James Nixon","CB","ARI                  ARI","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Tre Gray","WR","ARI                  ARI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Colin Parker","ILB","ARI                  ARI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jared Crank","FB","ARI                  ARI","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Laron Scott","CB","NO                  NO","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Kadarron Anderson","ILB","NO                  NO","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jacob Byrne","TE","NO                  NO","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jose Gumbs","S","NO                  NO","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Braylon Broughton","LB","NO                  NO","24","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Aaron Tevis","LB","NO                  NO","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"DeOn’Tae Pannell","G","NO                  NO","","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jerico Nelson","S","NO                  NO","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Carson Wiggs","K","SEA                  SEA","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Micah Pellerin","CB","GB                  GB","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Jarrett Boykin","WR","GB                  GB","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$870,000","$1,538,660"
"Shea Allard","T","GB                  GB","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Paul Cornick","RT","NYJ                  NYJ","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Collin Mooney","FB","TEN                  TEN","25","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Nick Saenz","S","BUF                  BUF","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Isaiah Green","S","BUF                  BUF","22","2012","2014","3","$1,440,000","$480,000","0.40%","$24,800","","$24,800","",""
"Joe Banyard","RB","NO                  NO","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Giorgio Tavecchio","K","SF                  SF","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$390,000","$390,000"
"Deante Purvis","CB","SF                  SF","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Al Netter","RT","SF                  SF","22","2012","2014","3","$1,440,000","$480,000","0.40%","$7,500","","$7,500","$390,000","$390,000"
"Anthony Mosley","CB","SF                  SF","22","2012","2014","3","$1,440,000","$480,000","0.40%","$3,000","","","",""
"Joe Holland","OLB","SF                  SF","23","2012","2014","3","$1,440,000","$480,000","0.40%","$3,498","","","",""
"Jewel Hampton","RB","SF                  SF","22","2012","2014","3","$1,440,000","$480,000","0.40%","$5,000","","$5,000","$758,000","$1,328,000"
"Patrick Butrym","DT","SF                  SF","23","2012","2014","3","$1,440,000","$480,000","0.40%","$1,000","","","",""
"Justin Tucker","K","BAL                  BAL","22","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$870,000","$1,440,000"
"Greg Ellingson","WR","TB                  TB","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Will Hill","SS","NYG                  NYG","21","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$665,295","$1,034,119"
"Pierre Allen","DT","SEA                  SEA","32","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Alex Tanney","QB","KC                  KC","24","2012","2014","3","$1,440,000","$480,000","0.40%","","","","$390,000","$390,000"
"Jake Stoller","DE","PIT                  PIT","22","2012","2014","3","$1,440,000","$480,000","0.40%","$4,000","","","",""
"Ryan Lee","G","PIT                  PIT","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Terry Carter","CB","PIT                  PIT","23","2012","2014","3","$1,440,000","$480,000","0.40%","$5,000","","","",""
"Cameron Ford","TE","GB                  GB","23","2012","2014","3","$1,440,000","$480,000","0.40%","","","","",""
"Evan Moore","TE","PHI                  PHI","26","2012","2013","2","$1,415,000","$707,500","0.59%","","","","",""
"Tyrell Johnson","S","DET                  DET","26","2012","2013","2","$1,415,000","$707,500","0.59%","","","","$1,415,000","$1,415,000"
"Jacob Hester","RB","DEN                  DEN","26","2012","2013","2","$1,415,000","$707,500","0.59%","","","","$700,000","$700,000"
"Manuel Ramirez","G","DEN                  DEN","28","2012","2013","2","$1,415,000","$707,500","0.59%","","","","$1,515,000","$1,515,000"
"Steve Vallos","C","PHI                  PHI","28","2012","2013","2","$1,415,000","$707,500","0.59%","","","","",""
"Trent Edwards","QB","PHI                  PHI","28","2012","2013","2","$1,415,000","$707,500","0.59%","","","","$725,000","$725,000"
"Matthew Mulligan","TE","STL                  STL","26","2012","2013","2","$1,402,000","$701,000","0.58%","$200,000","","$200,000","$1,600,000","$1,600,000"
"Yeremiah Bell","S","NYJ                  NYJ","33","2012","2012","1","$1,400,000","$1,400,000","1.16%","$200,000","","","$1,200,000","$1,200,000"
"Taitusi Lutui","G","SEA                  SEA","28","2012","2012","1","$1,400,000","$1,400,000","1.16%","$100,000","","","",""
"John Greco","G","CLE                  CLE","26","2012","2013","2","$1,400,000","$700,000","0.58%","$100,000","","$100,000","$1,625,000","$1,625,000"
"William Powell","RB","ARI                  ARI","23","2012","2012","3","$1,395,750","$465,250","0.39%","$750","","$750","$840,000","$1,395,000"
"Pat Sims","DT","CIN                  CIN","26","2012","2012","1","$1,390,000","$1,390,000","1.15%","$250,000","","$250,000","$1,200,000","$1,200,000"
"Darrion Scott","DT","WAS                  WAS","30","2012","2013","2","$1,385,000","$692,500","0.57%","","","","",""
"Kelcie McCray","SS","MIA                  MIA","23","2012","2014","3","$1,375,000","$458,333","0.38%","$10,000","","$10,000","$709,706","$1,279,706"
"Ted Ginn Jr.","WR","SF                  SF","26","2012","2012","1","$1,375,000","$1,375,000","1.14%","","","","$1,375,000","$1,375,000"
"Quinton Spears","OLB","MIA                  MIA","23","2012","2012","3","$1,369,000","$456,333","0.38%","$15,000","","$15,000","$390,000","$390,000"
"Marquette King","P","OAK                  OAK","23","2012","2014","3","$1,366,000","$455,333","0.38%","$1,000","","$1,000","$796,000","$1,366,000"
"Junior Hemingway","WR","KC                  KC","23","2012","2014","3","$1,365,000","$455,000","0.38%","","","","$795,000","$1,290,000"
"Blake DeChristopher","G","ARI                  ARI","23","2012","2014","3","$1,365,000","$455,000","0.38%","","","","$390,000","$390,000"
"David Hunter","DE","HOU                  HOU","22","2012","2014","3","$1,360,000","$453,333","0.38%","","","","$390,000","$390,000"
"Tiquan Underwood","WR","TB                  TB","24","2012","2013","2","$1,330,000","$665,000","0.55%","","","","$1,039,412","$1,039,412"
"Mike Gibson","C","ARI                  ARI","26","2012","2013","2","$1,330,000","$665,000","0.55%","","","","$1,253,125","$1,253,125"
"William Robinson","T","JAX                  JAX","27","2012","2013","2","$1,330,000","$665,000","0.55%","","","","",""
"Brett Ratliff","QB","TB                  TB","26","2012","2013","2","$1,330,000","$665,000","0.55%","","","","",""
"Kory Sperry","TE","ARI                  ARI","26","2012","2013","2","$1,330,000","$665,000","0.55%","","","","$1,330,000","$1,330,000"
"Graham Gano","K","CAR                  CAR","24","2012","2013","2","$1,330,000","$665,000","0.55%","","","","$907,188","$907,188"
"Domonique Johnson","CB","WAS                  WAS","26","2012","2013","2","$1,330,000","$665,000","0.55%","","","","",""
"Jason Williams","OLB","CAR                  CAR","25","2012","2013","2","$1,330,000","$665,000","0.55%","","","","$1,330,000","$1,330,000"
"Brian Robiskie","WR","DET                  DET","24","2012","2013","2","$1,330,000","$665,000","0.55%","","","","$1,022,500","$1,022,500"
"Jason Williams","OLB","PHI                  PHI","25","2012","2013","2","$1,330,000","$665,000","0.55%","","","","$1,330,000","$1,330,000"
"Herb Taylor","T","JAX                  JAX","27","2012","2013","2","$1,330,000","$665,000","0.55%","","","","",""
"Deion Branch","WR","NE                  NE","32","2012","2012","1","$1,325,000","$1,325,000","1.10%","$250,000","","","$1,325,000","$1,325,000"
"Marcus Trufant","CB","SEA                  SEA","31","2012","2012","1","$1,300,000","$1,300,000","1.08%","$300,000","","","$1,300,000","$1,300,000"
"Adrian Davis","CB","NO                  NO","22","2012","2014","3","$1,300,000","$433,333","0.36%","$10,000","","$10,000","$688,000","$991,000"
"Jacob Lacey","CB","DET                  DET","24","2012","2012","1","$1,300,000","$1,300,000","1.08%","$150,000","","","",""
"Rex Grossman","QB","WAS                  WAS","31","2012","2012","1","$1,300,000","$1,300,000","1.08%","","","","$1,300,000","$1,300,000"
"Brett Brackett","TE","PHI                  PHI","24","2012","2014","3","$1,295,000","$431,667","0.36%","$5,000","","$5,000","$427,941","$922,941"
"Adam Nissley","TE","ATL                  ATL","23","2012","2014","3","$1,293,000","$431,000","0.36%","$3,000","","$3,000","$564,000","$984,000"
"Griff Whalen","WR","IND                  IND","21","2012","2014","3","$1,291,500","$430,500","0.36%","$1,500","","$1,500","$679,500","$1,174,500"
"Donavon Kemp","WR","DAL                  DAL","23","2012","2014","3","$1,291,500","$430,500","0.36%","$1,500","","$1,500","$391,500","$391,500"
"Damik Scafe","DE","SD                  SD","23","2012","2014","3","$1,290,000","$430,000","0.36%","","","","$390,000","$390,000"
"Cameron Collins","ILB","HOU                  HOU","22","2012","2014","3","$1,290,000","$430,000","0.36%","","","","",""
"Edwin Baker","RB","SD                  SD","20","2012","2014","3","$1,290,000","$430,000","0.36%","","","","",""
"Sean Cattouse","S","SD                  SD","23","2012","2014","3","$1,290,000","$430,000","0.36%","","","","$509,117","$509,117"
"Tony Jerod-Eddie","DE","SF                  SF","21","2012","2014","3","$1,290,000","$430,000","0.36%","","","","$794,997","$1,289,997"
"Chris Lewis-Harris","CB","CIN                  CIN","22","2012","2014","3","$1,290,000","$430,000","0.36%","","","","$390,000","$390,000"
"Eddie Pleasant","FS","HOU                  HOU","23","2012","2015","3","$1,290,000","$430,000","0.36%","","","","$427,942","$922,942"
"Saalim Hakim","WR","NO                  NO","21","2012","2014","3","$1,290,000","$430,000","0.36%","","","","$390,000","$390,000"
"Michael Willie","WR","SD                  SD","21","2012","2014","3","$1,290,000","$430,000","0.36%","","","","",""
"Jeff Adams","G","MIA                  MIA","22","2012","2014","3","$1,290,000","$430,000","0.36%","","","","",""
"Dave Ball","DE","TEN                  TEN","27","2012","2012","1","$1,272,000","$1,272,000","1.05%","$200,000","","$300,000","$1,025,000","$1,025,000"
"Greg Toler","CB","ARI                  ARI","26","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","$1,260,000","$1,260,000"
"Chad Rinehart","G","BUF                  BUF","26","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","$630,000","$630,000"
"Kraig Urbik","G","BUF                  BUF","26","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","$4,760,000","$4,760,000"
"Vance Walker","DE","ATL                  ATL","24","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","$1,260,000","$1,260,000"
"Phillip Merling","DL","GB                  GB","26","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","",""
"William Middleton","CB","JAX                  JAX","25","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","",""
"Courtney Greene","S","JAX                  JAX","25","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","",""
"Steven Hauschka","K","SEA                  SEA","26","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","$1,260,000","$1,260,000"
"Kahlil Bell","RB","CHI                  CHI","25","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","",""
"Jonathan Casillas","OLB","NO                  NO","24","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","$1,260,000","$1,260,000"
"Sammie Lee Hill","DT","DET                  DET","25","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","$1,260,000","$1,260,000"
"Keenan Lewis","CB","PIT                  PIT","25","2012","2012","1","$1,260,000","$1,260,000","1.04%","","","","$1,260,000","$1,260,000"
