contractRowId,playerName,playerKey,playerId,pfrId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,.pred_1,.pred_2,.pred_3,.pred_4,.pred_5,predictedTerm,expectedTerm
5591,Tim Patrick,tim patrick,00-0033375,PatrTi00,32,9,DET,0.955304555769384,0.030573968932279753,0.009945256825885344,0.0032365811672566834,9.396373051940577e-4,1,1.0639327753065966
5592,Tre’Shaun Harrison,tre shaun harrison,00-0038844,HarrTr02,25,3,TEN,0.7991232513313408,0.15838192085468505,0.03054960957947266,0.009332805800206219,0.0026124124342952314,1,1.2579292071514299
5593,Trent Taylor,trent taylor,00-0033292,TaylTr02,31,9,SF,0.9501359149678669,0.0412729956960476,0.006549481902679651,0.0015926820623386041,4.4892537106723974e-4,1,1.0609457071726915
5594,Trenton Irwin,trenton irwin,00-0035341,IrwiTr00,30,7,JAX,0.944747197366178,0.04466123295948478,0.00792771093681796,0.002194010163619173,4.698485739000804e-4,1,1.0689780796195785
5595,Trishton Jackson,trishton jackson,00-0035934,JackTr02,28,6,ARI,0.9055901122348552,0.07338774978857462,0.015669911633917222,0.0040465940814029934,0.0013056322612500248,1,1.1220898843456182
5596,Tyjon Lindsey,tyjon lindsey,00-0038763,LindTy01,27,3,SEA,0.8611271882135533,0.10131966924542202,0.026996750408484812,0.008247715176878072,0.002308676955661681,1,1.1892910234156724
5597,Tyler Adams,tyler adams,00-0038531,NA,NA,3,IND,0.8046865764657668,0.10362523992603614,0.08151402162389637,0.007949078544673612,0.0022250834396271195,1,1.2994008525663583
5598,Tyler Hudson,tyler hudson,00-0038356,NA,25,3,LA,0.7899598651600277,0.11135356784979032,0.08773583071512188,0.00855581647970413,0.002394919795355995,1,1.3220723579005702
5599,Tyler Johnson,tyler johnson,00-0036427,JohnTy00,27,6,NYJ,0.9624927896173899,0.025740906306437654,0.007196255577382867,0.0037569798919806292,8.130686068088623e-4,1,1.0546566315643806
5600,Tyler Lockett,tyler lockett,00-0032211,LockTy00,33,11,LV,0.970993645942353,0.01930698454322433,0.005524251521350097,0.003101887905339864,0.0010732300877326737,1,1.0439540716528748
5601,Tyrone Scott,tyrone scott,NA,NA,NA,NA,KC,0.727733584388004,0.09081139846498179,0.17253894729122365,0.006966130449155387,0.0019499394066352525,1,1.4645874420214364
5602,Winston Wright,winston wright,NA,NA,NA,NA,CLE,0.7458325755980844,0.08472035409059975,0.16111549843005096,0.006509461849237797,0.0018221100320273992,1,1.433768176626525
5603,Xavier Malone,xavier malone,00-0038928,NA,26,3,ATL,0.8202601774260263,0.13315546074794957,0.0334895830740591,0.010230958086288645,0.002863820665676256,1,1.2422827838176387
5604,Zach Pascal,zach pascal,00-0033251,PascZa00,31,9,NYG,0.9567798737852785,0.03697335718851517,0.004393833319892956,0.0014786799281211924,3.7425577819201613e-4,1,1.0516940867254325
5605,Zay Jones,zay jones,00-0033891,JoneZa00,30,9,ARI,0.9574615780808675,0.029295416672104103,0.008859407233542893,0.003679003866711473,7.045941467738167e-4,1,1.0608696193264193
5606,Zion Bowens,zion bowens,00-0038831,NA,26,3,WAS,0.8067641270259992,0.1024442979052273,0.08071699451508031,0.007871275516305008,0.002203305037388055,1,1.296305333633855
